Song Name,Lyrics
Romeo Is Bleeding,"You made me love you
Too blind to see, yeah
Tomorrow comes
Casanova might bleed
Having so much
How could I be so far wrong
Oh-oh-oh, oh yeah
I've always known pain is part of pleasure
For someone else
Hoping it would never cloud my soul
Taking me so long to fall, oh no
Romeo is bleeding
Can't hold out forever
Romeo is bleeding
Hurting for himself
Romeo is bleeding (oh Romeo)
No pulling it together (oh Romeo)
Romeo is bleeding (oh Romeo)
Why you die for love?
You can't imagine what you don't know, yeah
So here I am
How'd I get so much in love
Led by my heart
And addicted to the thrill
Oh-oh-oh, oh yeah
You come around
Say you lost your love light
I'm breaking down
Paying for my past life
Found out by all the pain that I feel, oh no
Romeo is bleeding
Can't hold out forever
Romeo is bleeding
Hurting for himself
Romeo is bleeding (oh Romeo)
No pulling it together (oh Romeo)
Romeo is bleeding (oh Romeo)
Why you die for love?
Oh-oh, oh-oh, oh-oh, oh
I won't die
But I better find a way to be healed
Right now, oh
Romeo is bleeding (oh Romeo)
Can't hold out forever (oh Romeo)
Romeo is bleeding (oh Romeo)
Hurting for himself
Romeo is bleeding (oh Romeo)
No pulling it together (oh Romeo)
Romeo is bleeding (oh Romeo)
Why you die for love?
Why you die, why you die for love?
(Oh Romeo) Don't ever die for love
(Oh Romeo) Don't ever die for love
(Oh Romeo)
Hey, Romeo is bleeding (oh Romeo)
No pulling it together (oh Romeo)
Romeo is bleeding (oh Romeo)
Why you die, why you die
Why you die, why you die, die, la, la, la
Ooh
(Oh Romeo) Ooh
(Oh Romeo) Ooh
Ooh
(Oh Romeo) Ooh
(Oh Romeo) Ooh"
Promise Ain't Enough,"Don't want to open your heart
You're afraid from the start
That a new love's gonna let you down
There is something you should know
Before you give up and go
I don't believe in the run around
I just want to define myself
And show you how I feel
If a promise ain't enough
Then a touch says everything
Got to hold you in my arms
Till you feel what I mean
Know that my heart just tells me what to say
But words can only prove so much
If a promise ain't enough
Hold onto my love
Though my words can't describe
How I'm feeling all inside
Does my touch says anything to you
I'm not afraid to take time
Cause I'll know you'll find
That I'm real and my touch is true
It's taken a lifetime to find my heart
And I give it all you
If a promise ain't enough
Then a touch says everything
Got to hold you in my arms
Till you feel what I mean
Know that my heart just tells me what to say
But words can only prove so much
If a promise ain't enough
Hold onto my love
It took a lifetime to find what I want
I won't let it get away
If a promise ain't enough
Then a touch says everything
Got to hold you in my arms
Till you feel what I mean
Know that my heart just tells me what to say
But words can only prove so much
If a promise ain't enough
Hold onto my love
If a promise ain't enough
Hold on
If a promise ain't enough
Hold onto my love"
Can't Get Enough of Your Love,Unavailable
Open All Night,"I know how you spent your time
Too many people know, you weren't alone
Your after hours followed you home
""Oh I heard"", he said
She was open all night
While I was away
You were open all night
Don't ask me to tell you who told me
She was open all night
While I was away
You were open all night
Don't ask me to tell you who said
I gotta lotta friends that I don't need
They say, ""You'd rather hear it first from me""
Maybe I don't wanna hear it at all
It's too far to fall, so don't say
She was open all night
While I was away
You were open all night
Don't ask me to tell you who told me
She was open all night
While I was away
You were open all night
Don't ask me to tell you who said
Don't ask me to tell you
No, I don't want to tell you
Don't ask me to tell you
No, I don't want to tell you
Don't ask me to tell you
No, I don't want to tell you
..."
Don't Hold Back Your Love,"I know what it's like to be forgotten
Left alone with your simple dreams
But even dreams are fading fast
No one to turn to when you can't sleep at night
Waking up to another day that will soon be over
And if you think that time has forgotten you
Well just look into my eyes
And know the times we'll change
Don't hold back your love
I know it's here
I wanna see it come to life before my eyes
Don't hold back your love
Show me your heart
Cause I will always be here by your side
Don't be mistaken there's still some work to do
Gotta get up every single day
Face the judge and jury
No one will notice they've got their own lives
We've got something they all want
It'll be their surprise
And if you think there is no place to run
Just hold onto my hand
And face whatever comes
Don't hold back your love
I know it's here
I wanna see it come to life before my eyes
Don't hold back your love
Show me your heart
Cause I will always be here by your side
One more chance to find the higher ground
One more chance before the curtain's down
One more night to turn your life around again
Don't hold back your love
I know it's here
I wanna see it come to life before my eyes
Don't hold back your love
Show me your heart
Cause I will always be here by your side
Don't hold back your love
I want to see you come back, baby
I want to help you make the change
Don't let you heart fool you
Don't let no one tell you, no
We'll find a higher ground
Don't be afraid I'll leave you
You've got the love to believe it
We'll turn our life around
Don't hold back
For I will always be here by your side
Don't hold back you love"
Back Together Again,"Doo doo doo doo doo doo-doo doo
Doo doo doo doo doo doo-doo doo
Doo doo doo doo doo doo-doo doo
Doo doo doo doo doo doo-doo doo
Doo doo doo doo doo doo-doo doo
Doo doo doo doo doo doo-doo doo
Doo doo doo doo doo doo-doo doo
Doo doo doo doo doo doo-doo doo
Doo doo doo doo doo doo-doo doo
Doo doo doo doo doo doo-doo doo
Doo doo doo doo doo doo-doo doo
Doo doo doo doo doo doo-doo doo
Doo doo doo doo doo doo-doo doo
Doo doo doo doo doo doo-doo doo
I am sitting in the morning
At the diner on the corner
I am waiting at the counter
For the man to pour the coffee
And he fills it only halfway
And before I even argue
He is looking out the window
At somebody coming in
Doo doo doo doo doo doo-doo doo
Doo doo doo doo doo doo-doo doo
Doo doo doo doo doo doo-doo doo
Doo doo doo doo doo doo-doo doo
""It is always nice to see you""
Says the man behind the counter
To the woman who has come in
She is shaking her umbrella
And I look the other way
As they are kissing their hellos
And I'm pretending not to see them
And instead I pour the milk
Doo doo doo doo doo doo-doo doo
Doo doo doo doo doo doo-doo doo
Doo doo doo doo doo doo-doo doo
Doo doo doo doo doo doo-doo doo
I open up the paper
There's a story of an actor
Who had died while he was drinking
It was no one I had heard of
And I'm turning to the horoscope
And looking for the funnies
When I'm feeling someone watching me
And so I raise my head
Doo doo doo doo doo doo-doo doo
Doo doo doo doo doo doo-doo doo
Doo doo doo doo doo doo-doo doo
Doo doo doo doo doo doo-doo doo
Doo doo doo doo doo doo-doo doo
Doo doo doo doo doo doo-doo doo
Doo doo doo doo doo doo-doo doo
Doo doo doo doo doo doo-doo doo
There's a woman on the outside
Looking inside, does she see me?
No, she does not really see me
'Cause she sees her own reflection
And I'm trying not to notice
That she's hitching up her skirt
And while she's straightening her stockings
Her hair has gotten wet
Doo doo doo doo doo doo-doo doo
Doo doo doo doo doo doo-doo doo
Doo doo doo doo doo doo-doo doo
Doo doo doo doo doo doo-doo doo
Oh, this rain it will continue
Through the morning as I'm listening
To the bells of the cathedral
I am thinking of your voice
Doo doo doo doo doo doo-doo doo
Doo doo doo doo doo doo-doo doo
Doo doo doo doo doo doo-doo doo
Doo doo doo doo doo doo-doo doo"
Marigold Sky,Unavailable
Someday We'll Know (feat. Todd Rundgren),Unavailable
Some Things Are Better Left Unsaid,"I feel like I could run away
Looking at a darker day
Oh, I'm pulling the shades away from my eyes
It's true, the moody manners come and go
And it's better that you never know
Some things are better left unsaid
Some strings are better left undone
Some hearts are better left unbroken
Some lives are better left untouched
Some lies are better off believed
Some words are better left unspoken
My ideas seem to frighten you
Are you really that afraid to move?
Oh, guess that it's your right to reason
I'm still dealing with a force that's so strong
The force is stringing us along
Some things are better left unsaid
Some strings are better left undone
Some hearts are better left unbroken
Some lives are better left untouched
Some lies are better off believed
Some words are better left unspoken
You're living a lie
That's the only thing I can say
Ooh, some things are better left
Some things are better left unsaid
Some strings
Some things are better left unsaid
Some lives are better
Some things are better left unsaid
Some hearts are better
Some things are better left unsaid
Some lies are better
Some things are better left unsaid
Some things are better left
Some things are better left unsaid
Some strings
Some things are better left unsaid
Some lives are better
Some things are better left unsaid
Some hearts, better
Some things are better left unsaid
Some lies are better, ooh
Some things are better left unsaid
Some things are better left
Some things are better left unsaid
Some strings
Some things are better left unsaid
Some lives are better
Some things are better left unsaid"
Starting All Over Again,"Starting all over again is gonna be rough, so rough
But we're gonna make it
Starting all over as friends is gonna be rough, on us
But we gotta face it
We lost what we had
That's why it hurt so bad
It set us back a thousand years
We're gonna make it up
Though it's gonna be rough
To erase all the hurt and tears
Starting all over again is gonna be hard
But I pray that the love will help us make it
Starting all over again is gonna be slow
But we both know that we can make it
We gotta take life as it comes
And never worry about who's right or wrong
It's an uphill climb
To the finish line
We're gonna try to make it
One more time
Starting all over again is gonna be rough, so rough
But we're gonna make it
Starting all over as friends is gonna be tough, on us
But we gotta face it
Starting all over again is gonna be hard
But I pray that the love will help us make it
Starting all over again is gonna be slow
We both know that we're gonna make it"
