Song Name,Lyrics
Let Me Take You In My Arms Again,"You'll be better off, I know
With another kind of man
All I've got is what I feel
And what I feel is what I am
But let me take you in my arms again
Let me take you in my arms and then
Let me see behind your smile
Let me love you like a child
Let me take you in my arms
I'm like a train that's rollin' on a track
Like a train that's got no turnin' back
Let me keep you from the storm
Let me make you safe and warm
Let me take you in my arms
You'll be better off, I know
With another kind of man
All I've got is what I feel
But what I feel is what I am
Let me take you in my arms again
Won't be easy, but I'll learn to bend
Like a ship without a sail
On a sea without a trail
Let me take you in my arms
You'll be better off, I know
With another kind of man
All I've got is what I feel
But what I feel is what I am
Let me take you in my arms again
Won't be easy, but I'll learn to bend
Like a ship without a sail
On a sea without a trail
Let me take you in my arms
But let me take you in my arms again
Let me take you in my arms and then
Let me see behind your smile
Let me love you like a child
Let me take you in my arms
Let me take you in my arms again
Let me take you in my arms and then
Let me see behind your smile
Let me love you like a child
Let me take you in my arms
Let me take you in my arms again"
"Songs Of Life - From ""The Jazz Singer"" Soundtrack",Unavailable
Anthem,"Sanctus
Kyrie
Sanctus
Kyrie
Kyrie Gloria
Gloria Holy
Holy Holy
Gloria
Sanctus
Kyrie
Sanctus
Kyrie
Kyrie Gloria
Gloria Holy
Holy Holy
Gloria"
I’ve Been This Way Before - Classic Diamonds,Unavailable
"I Think It's Going To Rain Today - Live At The Greek Theatre, Los Angeles/1972",Unavailable
"Adon Olom - From ""The Jazz Singer"" Soundtrack",Unavailable
Dear Father - Instrumental,Unavailable
If You Go Away,"If you go away on this summer day
Then you might as well take the sun away
All the birds that flew in a summer sky
When our love was new and our hearts were high
When the day was young and the night was lo-ong
And the moon stood still for the night birds song
If you go away, If you go away, If you go away
But if you stay I'll make you a day
Like no day has been or will be again
We'll sail on the sun, we'll ride on the rain
We'll talk to the trees and worship the wind
Then if you go-o I'll understand
Leave me just enough love to fill up my hand
If you go away, If you go away, If you go away
If you go away as I know you must
There'll be nothin' left in the world to trust
Just an empty room full of empty space
Like the empty look I see on your face
Can I tell you now as you turn to go
I'll be dying slowly till your next hello
If you go away, If you go away, If you go away
But if you stay, I'll make you a night
Like no night has been or will be again
I'll sail on your smile, I'll ride on your touch
I'll talk to your eyes that I-I love so much
But if you go, I won't cry
For the good's gone from goodbye
If you go away, If you go away, If you go away"
Everybody's Talkin',Unavailable
"Porcupine Pie - Live At The Greek Theatre, Los Angeles/1972",Unavailable
Dry Your Eyes (feat. Neil Diamond) - Concert Version,Unavailable
